id,,,,,,,,,,,,,,,,,,,
1969281988309422080,H-K-02_07_07,,,,,,,,,,,,,,,,,,
1974402985874296832,H-C-04_07_10,,,,,,,,,,,,,,,,,,
1980468664981393408,H-K-05_03_22,,,,,,,,,,,,,,,,,,
1976757811870306304,H-K-05_14_07,,,,,,,,,,,,,,,,,,
1974681039892779008,H-C-03_09_12,,,,,,,,,,,,,,,,,,
1974394718670426112,H-C-04_11_12,,,,,,,,,,,,,,,,,,
1977926671772291072,H-C-08_26_03,,,,,,,,,,,,,,,,,,
1977212906453995520,H-K-01_06_07,,,,,,,,,,,,,,,,,,
1980188079918551040,H-C-08_15_06,,,,,,,,,,,,,,,,,,
1982622896232730624,H-C-06_11_09,,,,,,,,,,,,,,,,,,
1979002504175816704,H-C-04_04_04,,,,,,,,,,,,,,,,,,
1996767818170896384,I-R-03_128_01_LJ,,,,,,,,,,,,,,,,,,
1978043145413332992,H-C-08_15_01,,,,,,,,,,,,,,,,,,
1975841464726458368,H-K-02_17_02,,,,,,,,,,,,,,,,,,
1994613291124658176,C-H-02_S_01_02,,,,,,,,,,,,,,,,,,
1984151665204400128,H-K-04_S_01_01,,,,,,,,,,,,,,,,,,
1990302149044736000,H-K-07_S_01_01_LJ,,,,,,,,,,,,,,,,,,
1990302650012405760,H-K-02_S_03_02_LJ,,,,,,,,,,,,,,,,,,
1990302687584980992,H-K-09_S_05_04_LJ,,,,,,,,,,,,,,,,,,
1990302716194328576,H-K-02_S_07_03_LJ,,,,,,,,,,,,,,,,,,
1986319699570462720,C-R-01_S_04_02,,,,,,,,,,,,,,,,,,
1990302672552595456,H-K-08_S_05_01_LJ,,,,,,,,,,,,,,,,,,
1990302684657356800,H-K-09_S_05_03_LJ,,,,,,,,,,,,,,,,,,
1985515270827020288,H-C-03_S_13_01,,,,,,,,,,,,,,,,,,
1988154190786072576,C-H-01_S_02_01,,,,,,,,,,,,,,,,,,
1990302562179485696,H-D-07_S_04_01_LJ,,,,,,,,,,,,,,,,,,
1992072549332291584,H-D-01_S_08_01,,,,,,,,,,,,,,,,,,
1986319668343869440,H-C-01_S_02_02,,,,,,,,,,,,,,,,,,
1988154161031680000,H-C-05_S_01_01,,,,,,,,,,,,,,,,,,
1988169856570232832,H-C-05_S_02_01,,,,,,,,,,,,,,,,,,
1990302290363420672,H-C-05_S_02_02,,,,,,,,,,,,,,,,,,
1990302626054541312,H-D-10_S_01_03_LJ,,,,,,,,,,,,,,,,,,
1990302669205540864,H-C-10_S_06_01_LJ,,,,,,,,,,,,,,,,,,
1986319711985602560,H-C-03_S_09_02,,,,,,,,,,,,,,,,,,
1990302198269087744,H-K-07_S_03_02,,,,,,,,,,,,,,,,,,
1990302419380211712,H-K-07_S_04_03_LJ,,,,,,,,,,,,,,,,,,
1990302481271361536,H-K-09_S_03_02_LJ,,,,,,,,,,,,,,,,,,
1990302140383498240,H-K-01_S_02_04_LJ,,,,,,,,,,,,,,,,,,
1990302742886879232,H-K-08_S_06_02,,,,,,,,,,,,,,,,,,
1986319694289833984,H-C-03_S_15_02,,,,,,,,,,,,,,,,,,
1988169862379343872,H-C-05_S_04_01,,,,,,,,,,,,,,,,,,
1988510365524299776,H-C-03_S_01_03,,,,,,,,,,,,,,,,,,
1990302295233007616,H-C-05_S_02_04_LJ,,,,,,,,,,,,,,,,,,
1990302309204234240,H-C-06_S_01_03_LJ,,,,,,,,,,,,,,,,,,
1990302395896303616,H-D-05_S_03_02_LJ,,,,,,,,,,,,,,,,,,
1982753055103389696,H-C-03_S_19_01,,,,,,,,,,,,,,,,,,
1985515920180776960,H-C-03_S_14_01,,,,,,,,,,,,,,,,,,
1986088257334677504,C-O-01_S_01_01,,,,,,,,,,,,,,,,,,
1986092396064149504,C-F-04_S_01_04,,,,,,,,,,,,,,,,,,
1986319655266029568,H-C-03_S_20_02,,,,,,,,,,,,,,,,,,
1986739153794109440,H-D-07_S_01_01,,,,,,,,,,,,,,,,,,
1988153980659830784,M-N-01_S_02_01,,,,,,,,,,,,,,,,,,
1988154146360004608,H-D-06_S_02_01,,,,,,,,,,,,,,,,,,
1990302215918718976,H-K-08_S_03_02_LJ,,,,,,,,,,,,,,,,,,
1990302229499875328,H-K-08_S_03_05_LJ,,,,,,,,,,,,,,,,,,
1990302496383438848,H-C-03_S_02_03_LJ,,,,,,,,,,,,,,,,,,
1990302601652080640,H-D-09_S_04_02_LJ,,,,,,,,,,,,,,,,,,
1990302623588290560,H-D-10_S_01_02,,,,,,,,,,,,,,,,,,
1990302706396434432,H-C-10_S_07_03_LJ,,,,,,,,,,,,,,,,,,
1988154179050409984,H-C-04_S_04_01,,,,,,,,,,,,,,,,,,
1986319738980143104,H-K-02_S_03_02,,,,,,,,,,,,,,,,,,
1988154136172040192,L-H-02_S_02_01,,,,,,,,,,,,,,,,,,
1988169865172750336,H-C-05_S_05_01,,,,,,,,,,,,,,,,,,
1990302240744804352,H-K-09_S_02_02_LJ,,,,,,,,,,,,,,,,,,
1990302544324333568,H-D-06_S_05_02_LJ,,,,,,,,,,,,,,,,,,
1990302618676760576,H-D-09_S_06_02_LJ,,,,,,,,,,,,,,,,,,
1990307169135890432,H-C-04_S_03_06_LJ,,,,,,,,,,,,,,,,,,
1988154138227249152,H-K-08_S_05_01,,,,,,,,,,,,,,,,,,
1990302152748306432,H-K-07_S_01_02_LJ,,,,,,,,,,,,,,,,,,
1990302206913548288,H-K-07_S_03_06_LJ,,,,,,,,,,,,,,,,,,
1990302761983545344,H-C-03_S_05_03_LJ,,,,,,,,,,,,,,,,,,
1986086627931459584,C-R-04_S_03_01,,,,,,,,,,,,,,,,,,
1986319675910393856,H-C-01_S_04_02,,,,,,,,,,,,,,,,,,
1986739174950178816,C-F-04_S_02_01,,,,,,,,,,,,,,,,,,
1986739193992318976,C-O-01_S_04_02,,,,,,,,,,,,,,,,,,
1986739200539627520,C-O-02_S_02_01,,,,,,,,,,,,,,,,,,
1988154059558883328,H-D-03_S_06_01,,,,,,,,,,,,,,,,,,
1988169859724349440,H-C-05_S_03_01,,,,,,,,,,,,,,,,,,
1990302442457272320,H-K-07_S_06_02_LJ,,,,,,,,,,,,,,,,,,
1990302473344126976,H-K-09_S_01_03_LJ,,,,,,,,,,,,,,,,,,
1990307164962557952,H-K-07_S_02_03_LJ,,,,,,,,,,,,,,,,,,
1990307184893890560,H-D-06_S_01_03_LJ,,,,,,,,,,,,,,,,,,
1981930514105372672,H-C-03_short_3,,,,,,,,,,,,,,,,,,
1988154001945923584,L-S-01_S_01_01,,,,,,,,,,,,,,,,,,
1988163592679198720,C-F-01_S_05_01,,,,,,,,,,,,,,,,,,
1988510369441779712,H-C-03_S_08_03,,,,,,,,,,,,,,,,,,
1990302464762580992,H-K-08_S_02_03_LJ,,,,,,,,,,,,,,,,,,
1990302607616380928,H-D-09_S_05_02_LJ,,,,,,,,,,,,,,,,,,
1988510336424218624,H-C-03_S_20_03,,,,,,,,,,,,,,,,,,
1990302194175447040,H-K-07_S_03_04_LJ,,,,,,,,,,,,,,,,,,
1988153983688118272,M-N-01_S_01_01,,,,,,,,,,,,,,,,,,
1990302251889070080,H-K-09_S_02_04_LJ,,,,,,,,,,,,,,,,,,
1985885645909921792,H-K-04_S_02_01,,,,,,,,,,,,,,,,,,
1986081623636054016,H-D-07_S_01_01,,,,,,,,,,,,,,,,,,
1986091509539278848,H-K-03_S_01_01,,,,,,,,,,,,,,,,,,
1986319650446774272,H-C-03_S_10_03,,,,,,,,,,,,,,,,,,
1986319653248569344,H-C-03_S_19_02,,,,,,,,,,,,,,,,,,
1986319686505205760,C-R-01_S_05_02,,,,,,,,,,,,,,,,,,
1986319710219800576,H-C-03_S_08_02,,,,,,,,,,,,,,,,,,
1988154031901642752,H-D-06_S_06_01,,,,,,,,,,,,,,,,,,
1988154053514891264,H-D-04_S_01_01,,,,,,,,,,,,,,,,,,
1988154066492067840,H-C-09_S_05_01,,,,,,,,,,,,,,,,,,
1988154081461538816,H-C-06_S_05_01,,,,,,,,,,,,,,,,,,
1988154104979001344,E-D-04_S_01_01,,,,,,,,,,,,,,,,,,
1988154116429451264,C-H-02_S_01_01,,,,,,,,,,,,,,,,,,
1988154122532163584,A-H-03_S_04_01,,,,,,,,,,,,,,,,,,
1988154127301087232,A-G-01_S_02_01,,,,,,,,,,,,,,,,,,
1988154187682287616,C-H-02_S_02_01,,,,,,,,,,,,,,,,,,
1988163586035421184,C-F-03_S_03_01,,,,,,,,,,,,,,,,,,
1988169839411335168,C-R-07_S_02_01,,,,,,,,,,,,,,,,,,
1988169867911630848,H-C-05_S_06_01,,,,,,,,,,,,,,,,,,
1988510334616473600,H-C-03_S_19_03,,,,,,,,,,,,,,,,,,
1990302433787645952,H-K-07_S_05_03_LJ,,,,,,,,,,,,,,,,,,
1990302550750007296,H-D-06_S_06_02_LJ,,,,,,,,,,,,,,,,,,
1990302554411634688,H-D-06_S_06_04_LJ,,,,,,,,,,,,,,,,,,
1990302613907836928,H-D-09_S_05_05_LJ,,,,,,,,,,,,,,,,,,
1990302712998268928,H-K-02_S_07_02_LJ,,,,,,,,,,,,,,,,,,
1990302703108100096,H-C-10_S_07_02_LJ,,,,,,,,,,,,,,,,,,
1988153978042585088,M-N-01_S_03_01,,,,,,,,,,,,,,,,,,
1988163562790588416,C-H-01_S_03_01,,,,,,,,,,,,,,,,,,
1988169831001755648,C-H-01_S_04_01,,,,,,,,,,,,,,,,,,
1990302515031314432,H-C-10_S_04_01_LJ,,,,,,,,,,,,,,,,,,
1990302517791166464,H-C-10_S_04_02_LJ,,,,,,,,,,,,,,,,,,
1990302521008197632,H-C-10_S_04_03_LJ,,,,,,,,,,,,,,,,,,
1990302583473967104,H-D-07_S_06_01_LJ,,,,,,,,,,,,,,,,,,
1990302709378584576,H-K-02_S_07_01,,,,,,,,,,,,,,,,,,
1986319729115140096,H-K-01_S_04_02,,,,,,,,,,,,,,,,,,
1988154029158567936,H-K-07_S_01_01,,,,,,,,,,,,,,,,,,
1988154152122978304,H-C-09_S_06_01,,,,,,,,,,,,,,,,,,
1988510351876034560,H-K-01_S_05_04,,,,,,,,,,,,,,,,,,
1990302470726881280,H-K-09_S_01_02,,,,,,,,,,,,,,,,,,
1986739160655990784,H-D-07_S_03_01,,,,,,,,,,,,,,,,,,
1986319705366990848,H-C-03_S_03_02,,,,,,,,,,,,,,,,,,
1986739186312548352,C-O-01_S_02_01,,,,,,,,,,,,,,,,,,
1988154150344593408,H-D-04_S_02_01,,,,,,,,,,,,,,,,,,
1988169842364125184,C-R-08_S_01_01,,,,,,,,,,,,,,,,,,
1988510356800147456,C-R-01_S_05_03,,,,,,,,,,,,,,,,,,
1990302573596381184,H-D-07_S_05_02_LJ,,,,,,,,,,,,,,,,,,
1986319748203417600,H-K-04_S_04_02,,,,,,,,,,,,,,,,,,
1990302489672552448,H-C-03_S_02_01_LJ,,,,,,,,,,,,,,,,,,
1990302690818789376,H-C-03_S_04_03_LJ,,,,,,,,,,,,,,,,,,
1988154056291520512,H-D-03_S_08_01,,,,,,,,,,,,,,,,,,
1988154184406536192,C-H-02_S_03_01,,,,,,,,,,,,,,,,,,
1990302694576885760,H-C-03_S_04_02_LJ,,,,,,,,,,,,,,,,,,
1992072551400083456,C-R-08_S_03_01,,,,,,,,,,,,,,,,,,
1986739207724470272,I-E-02_S_02_01,,,,,,,,,,,,,,,,,,
1990302493040578560,H-C-03_S_02_02_LJ,,,,,,,,,,,,,,,,,,
1969285769092796416,H-K-05_21_22,,,,,,,,,,,,,,,,,,
1969951258303401984,H-K-01_01_02,,,,,,,,,,,,,,,,,,
1969996726421032960,H-K-01_07_07,,,,,,,,,,,,,,,,,,
1970005503392223232,H-K-04_07_17,,,,,,,,,,,,,,,,,,
1970052170560704512,H-K-02_16_22,,,,,,,,,,,,,,,,,,
1972867207658606592,H-K-02_07_02,,,,,,,,,,,,,,,,,,
1974417133358157824,H-C-04_03_02,,,,,,,,,,,,,,,,,,
1974422389425049600,H-C-04_02_07,,,,,,,,,,,,,,,,,,
1974721149849964544,H-C-04_03_10,,,,,,,,,,,,,,,,,,
1974748025792368640,H-C-06_32_05,,,,,,,,,,,,,,,,,,
1974764818040754176,H-C-06_45_02,,,,,,,,,,,,,,,,,,
1975010191913127936,H-C-07_06_01,,,,,,,,,,,,,,,,,,
1975465047119499264,H-C-06_46_11,,,,,,,,,,,,,,,,,,
1975994231357050880,H-C-07_06_04,,,,,,,,,,,,,,,,,,
1976108656504213504,H-C-06_32_14,,,,,,,,,,,,,,,,,,
1976328903337316352,H-C-03_21_12,,,,,,,,,,,,,,,,,,
1976376413091139584,H-C-08_25_05,,,,,,,,,,,,,,,,,,
1976471412134776832,H-C-07_06_02,,,,,,,,,,,,,,,,,,
1976492299206660096,H-K-02_16_07,,,,,,,,,,,,,,,,,,
1976576966383505408,H-C-08_14_12,,,,,,,,,,,,,,,,,,
1976671521497812992,H-C-03_09_05,,,,,,,,,,,,,,,,,,
1976858334141222912,H-C-08_31_12,,,,,,,,,,,,,,,,,,
1976974431154737152,H-C-07_06_12,,,,,,,,,,,,,,,,,,
1977189037500403712,H-C-08_05_09,,,,,,,,,,,,,,,,,,
1978301212914749440,H-C-04_09_07,,,,,,,,,,,,,,,,,,
1978646919240617984,H-K-02_12_01,,,,,,,,,,,,,,,,,,
1979724580880781312,H-C-06_12_09,,,,,,,,,,,,,,,,,,
1980501287590039552,H-C-04_03_06,,,,,,,,,,,,,,,,,,
1980522552950394880,H-K-05_14_12,,,,,,,,,,,,,,,,,,
1980541057187844096,H-C-08_05_08,,,,,,,,,,,,,,,,,,
1980547022800949248,H-C-08_05_07,,,,,,,,,,,,,,,,,,
1980811205962502144,H-K-04_10_17,,,,,,,,,,,,,,,,,,
1980811436267540480,H-K-02_10_12,,,,,,,,,,,,,,,,,,
1980816899134590976,H-K-04_09_17,,,,,,,,,,,,,,,,,,
1980822116592914432,H-C-08_16_14,,,,,,,,,,,,,,,,,,
1980868878519111680,H-C-08_26_07,,,,,,,,,,,,,,,,,,
1980939434606071808,H-C-03_09_03,,,,,,,,,,,,,,,,,,
1980940332413620224,H-C-08_25_13,,,,,,,,,,,,,,,,,,
1981174961917792256,H-C-08_13_09,,,,,,,,,,,,,,,,,,
1981189776723808256,H-C-04_03_14,,,,,,,,,,,,,,,,,,
1981279991903686656,H-C-07_10_15,,,,,,,,,,,,,,,,,,
1981298336094883840,H-C-03_22_07,,,,,,,,,,,,,,,,,,
1981546334305521664,H-K-01_01_07,,,,,,,,,,,,,,,,,,
1981602574620561408,H-C-06_13_05,,,,,,,,,,,,,,,,,,
1981660854504001536,H-C-04_07_05,,,,,,,,,,,,,,,,,,
1981999461911629824,H-C-08_17_10,,,,,,,,,,,,,,,,,,
1982011502923747328,H-C-03_21_02,,,,,,,,,,,,,,,,,,
1982026403863990272,H-C-08_12_09,,,,,,,,,,,,,,,,,,
1982623699920097280,H-C-04_02_08,,,,,,,,,,,,,,,,,,
1982623815099879424,H-C-03_22_09,,,,,,,,,,,,,,,,,,
1982626765721440256,H-K-01_01_12,,,,,,,,,,,,,,,,,,
1982645232000438272,H-C-06_44_06,,,,,,,,,,,,,,,,,,
1982675796334088192,H-C-08_06_08,,,,,,,,,,,,,,,,,,
1982676969170538496,H-C-08_15_04,,,,,,,,,,,,,,,,,,
1982728773543530496,H-C-08_21_11,,,,,,,,,,,,,,,,,,
1985893168876490752,H-K-04_S_07_01_LJ,,,,,,,,,,,,,,,,,,
1993941328374927360,I-R-03_126_01_LJ,,,,,,,,,,,,,,,,,,
1994226279318163456,I-R-03_107_01_LJ,,,,,,,,,,,,,,,,,,
1994227224919805952,I-R-03_125_01_LJ,,,,,,,,,,,,,,,,,,
1991684724006981632,H-D-03_S_03_01,,,,,,,,,,,,,,,,,,
1986319714619625472,H-K-02_S_01_02,,,,,,,,,,,,,,,,,,
1988154141784018944,H-K-08_S_01_01,,,,,,,,,,,,,,,,,,
1990302186365652992,H-K-07_S_03_01_LJ,,,,,,,,,,,,,,,,,,
1990302222155649024,H-K-08_S_03_03_LJ,,,,,,,,,,,,,,,,,,
1990302452657819648,H-K-07_S_07_01_LJ,,,,,,,,,,,,,,,,,,
1986319684269641728,H-K-01_S_05_02,,,,,,,,,,,,,,,,,,
1988154083831320576,H-C-06_S_04_01,,,,,,,,,,,,,,,,,,
1988169850517852160,I-R-03_S_04_01,,,,,,,,,,,,,,,,,,
1990302132070387712,H-K-01_S_02_02,,,,,,,,,,,,,,,,,,
1990302234893750272,H-K-09_S_02_01_LJ,,,,,,,,,,,,,,,,,,
1990302360592846848,H-C-06_S_03_04_LJ,,,,,,,,,,,,,,,,,,
1990302468025749504,H-K-08_S_02_04_LJ,,,,,,,,,,,,,,,,,,
1990302745663508480,H-K-08_S_06_03_LJ,,,,,,,,,,,,,,,,,,
1992071058076864512,E-D-01_S_02_01,,,,,,,,,,,,,,,,,,
1988154045696708608,H-D-04_S_04_01,,,,,,,,,,,,,,,,,,
1988154088306642944,H-C-06_S_01_01,,,,,,,,,,,,,,,,,,
1988154158800310272,H-C-06_S_03_01,,,,,,,,,,,,,,,,,,
1988510331269419008,H-C-03_S_10_04,,,,,,,,,,,,,,,,,,
1988510372138717184,H-C-03_S_09_03,,,,,,,,,,,,,,,,,,
1990302330792316928,H-C-06_S_03_01_LJ,,,,,,,,,,,,,,,,,,
1990302621059125248,H-D-09_S_06_03_LJ,,,,,,,,,,,,,,,,,,
1986319746240483328,H-K-04_S_03_02,,,,,,,,,,,,,,,,,,
1986319754062860288,H-K-04_S_06_02,,,,,,,,,,,,,,,,,,
1990302189653987328,H-K-07_S_03_02_LJ,,,,,,,,,,,,,,,,,,
1988163595443245056,C-F-01_S_03_01,,,,,,,,,,,,,,,,,,
1968944493378015232,H-K-04_06_07,,,,,,,,,,,,,,,,,,
1968945705208909824,H-K-02_01_22,,,,,,,,,,,,,,,,,,
1969233361654386688,H-K-05_15_22,,,,,,,,,,,,,,,,,,
1969290413403672576,H-K-02_16_12,,,,,,,,,,,,,,,,,,
1969311237489692672,H-K-05_15_07,,,,,,,,,,,,,,,,,,
1969330858380890112,H-K-04_18_22,,,,,,,,,,,,,,,,,,
1969997647758626816,H-K-05_10_07,,,,,,,,,,,,,,,,,,
1972232915421106176,H-K-05_03_07,,,,,,,,,,,,,,,,,,
1974360434358226944,H-C-03_22_11,,,,,,,,,,,,,,,,,,
1974368032461557760,H-C-04_11_08,,,,,,,,,,,,,,,,,,
1974389901688442880,H-C-04_07_08,,,,,,,,,,,,,,,,,,
1974398482508812288,H-C-04_07_09,,,,,,,,,,,,,,,,,,
1974750321867624448,H-C-07_05_08,,,,,,,,,,,,,,,,,,
1974994648795582464,H-C-04_09_06,,,,,,,,,,,,,,,,,,
1974997355774218240,H-C-07_05_14,,,,,,,,,,,,,,,,,,
1975017891388592128,H-C-08_06_10,,,,,,,,,,,,,,,,,,
1975029393474588672,H-C-06_45_05,,,,,,,,,,,,,,,,,,
1975033516760633344,H-C-06_45_11,,,,,,,,,,,,,,,,,,
1975038203383648256,H-C-06_45_14,,,,,,,,,,,,,,,,,,
1975066608871280640,H-C-07_06_07,,,,,,,,,,,,,,,,,,
1975445611889168384,H-C-07_06_05,,,,,,,,,,,,,,,,,,
1975900846893961216,H-K-02_14_02,,,,,,,,,,,,,,,,,,
1975991567432945664,H-C-03_21_14,,,,,,,,,,,,,,,,,,
1976027122661199872,H-C-08_22_08,,,,,,,,,,,,,,,,,,
1976121246512975872,H-C-06_45_03,,,,,,,,,,,,,,,,,,
1976158273577029632,H-C-07_06_11,,,,,,,,,,,,,,,,,,
1976169258580840448,H-C-07_05_15,,,,,,,,,,,,,,,,,,
1976221454932512768,H-C-07_06_10,,,,,,,,,,,,,,,,,,
1976233723129106432,H-C-07_05_05,,,,,,,,,,,,,,,,,,
1976283148065050624,H-C-08_06_07,,,,,,,,,,,,,,,,,,
1976301698506952704,H-C-03_21_06,,,,,,,,,,,,,,,,,,
1976348975250411520,H-C-08_14_06,,,,,,,,,,,,,,,,,,
1976508694367703040,H-C-07_06_13,,,,,,,,,,,,,,,,,,
1976579724910137344,H-C-04_08_06,,,,,,,,,,,,,,,,,,
1976658450838589440,H-C-03_09_07,,,,,,,,,,,,,,,,,,
1976726243546107904,H-C-06_13_10,,,,,,,,,,,,,,,,,,
1976755170100514816,H-C-04_02_02,,,,,,,,,,,,,,,,,,
1976888046305546240,H-C-06_13_11,,,,,,,,,,,,,,,,,,
1976888518630313984,H-C-06_13_03,,,,,,,,,,,,,,,,,,
1977311006468214784,H-C-04_09_01,,,,,,,,,,,,,,,,,,
1978645969704718336,H-K-01_06_02,,,,,,,,,,,,,,,,,,
1978646774969143296,H-K-02_08_17,,,,,,,,,,,,,,,,,,
1979363833763991552,H-C-04_03_04,,,,,,,,,,,,,,,,,,
1979372897919176704,H-K-02_09_17,,,,,,,,,,,,,,,,,,
1979753510593499136,H-C-04_09_08,,,,,,,,,,,,,,,,,,
1980458016553701376,H-C-08_15_03,,,,,,,,,,,,,,,,,,
1994615446497792000,H-C-06_28_13_LJ,,,,,,,,,,,,,,,,,,
1996403237846126592,I-R-03_111_01_LJ,,,,,,,,,,,,,,,,,,
1996853419981279232,I-R-03_116_01_LJ,,,,,,,,,,,,,,,,,,
1988154130434232320,L-S-03_S_03_01,,,,,,,,,,,,,,,,,,
1990302273506512896,H-C-04_S_03_05_LJ,,,,,,,,,,,,,,,,,,
1990302653544009728,H-K-02_S_03_03_LJ,,,,,,,,,,,,,,,,,,
1988154107483000832,E-D-01_S_01_01,,,,,,,,,,,,,,,,,,
1988169870788923392,H-C-05_S_07_01,,,,,,,,,,,,,,,,,,
1988510323442847744,H-C-03_S_17_03,,,,,,,,,,,,,,,,,,
1990302591694802944,H-D-08_S_01_02,,,,,,,,,,,,,,,,,,
1990302765531926528,H-D-07_S_07_01,,,,,,,,,,,,,,,,,,
1982765576522698752,H-K-05_S_02_01,,,,,,,,,,,,,,,,,,
1986739180339859456,C-F-04_S_04_01,,,,,,,,,,,,,,,,,,
1988510362999328768,H-C-03_S_15_03,,,,,,,,,,,,,,,,,,
1990302267722567680,H-C-04_S_03_04_LJ,,,,,,,,,,,,,,,,,,
1990302430293790720,H-K-07_S_05_02_LJ,,,,,,,,,,,,,,,,,,
1990302459217711104,H-K-07_S_07_03_LJ,,,,,,,,,,,,,,,,,,
1990302512363737088,H-C-06_S_04_04_LJ,,,,,,,,,,,,,,,,,,
1990302657822199808,H-K-02_S_03_04_LJ,,,,,,,,,,,,,,,,,,
1992072547319025664,H-D-01_S_07_01,,,,,,,,,,,,,,,,,,
1988154124436377600,A-G-03_S_02_01,,,,,,,,,,,,,,,,,,
1988510367587897344,H-C-03_S_02_03,,,,,,,,,,,,,,,,,,
1990302586040881152,H-D-07_S_06_02_LJ,,,,,,,,,,,,,,,,,,
1990302632501186560,H-D-11_S_02_01,,,,,,,,,,,,,,,,,,
1990302681738121216,H-K-09_S_05_02,,,,,,,,,,,,,,,,,,
1990302263742173184,H-C-04_S_03_03_LJ,,,,,,,,,,,,,,,,,,
1990302728571719680,H-K-05_S_05_03_LJ,,,,,,,,,,,,,,,,,,
1990302755465596928,H-C-03_S_05_04,,,,,,,,,,,,,,,,,,
1992071055098908672,C-F-01_S_04_01,,,,,,,,,,,,,,,,,,
1986319719640207360,H-K-01_S_01_02,,,,,,,,,,,,,,,,,,
1986319731602362368,H-C-03_S_13_02,,,,,,,,,,,,,,,,,,
1986739183607222272,C-O-01_S_01_01,,,,,,,,,,,,,,,,,,
1986739203408531456,C-O-02_S_03_01,,,,,,,,,,,,,,,,,,
1986739215387463680,C-R-03_S_01_03,,,,,,,,,,,,,,,,,,
1986739218487054336,C-F-04_S_01_04,,,,,,,,,,,,,,,,,,
1988154077829271552,H-C-09_S_01_01,,,,,,,,,,,,,,,,,,
1988510328396320768,H-C-03_S_21_03,,,,,,,,,,,,,,,,,,
1988510345274200064,H-C-03_S_06_03,,,,,,,,,,,,,,,,,,
1988510377876525056,H-C-03_S_13_03,,,,,,,,,,,,,,,,,,
1990302174353166336,H-K-07_S_02_01_LJ,,,,,,,,,,,,,,,,,,
1990302353659662336,H-C-06_S_03_03_LJ,,,,,,,,,,,,,,,,,,
1990302506621734912,H-C-06_S_04_02_LJ,,,,,,,,,,,,,,,,,,
1990302758959452160,H-C-03_S_05_02_LJ,,,,,,,,,,,,,,,,,,
1990302768660877312,H-D-07_S_07_02_LJ,,,,,,,,,,,,,,,,,,
1986319734173470720,H-C-03_S_14_02,,,,,,,,,,,,,,,,,,
1988154155277094912,H-C-09_S_02_01,,,,,,,,,,,,,,,,,,
1988163577927831552,H-K-07_S_02_01,,,,,,,,,,,,,,,,,,
1990302136335994880,H-K-01_S_02_03_LJ,,,,,,,,,,,,,,,,,,
1990302666353414144,H-K-07_S_08_03_LJ,,,,,,,,,,,,,,,,,,
1990302256297283584,H-C-04_S_03_02_LJ,,,,,,,,,,,,,,,,,,
